address,latitude,longitude
611 FLAT SHOALS AVE SE,33.7375,-84.3426
1025 VIOLET ST SW,33.72724,-84.43203
1901 MACARTHUR BLVD NW,33.81336,-84.44972
59 INWOOD CIR NE,33.79927,-84.38838
582 TRABERT AVE NW,33.79373,-84.40695
2980 DELMAR LN NW,33.75505,-84.48447
1700 STANTON RD SW,33.70816,-84.44209
1578 PIEDMONT AVE NE,33.79764,-84.36884
2590 HOOD AVE NW,33.77089,-84.46996
139 CAMPBELL ST SE,33.74904,-84.32543
1085 DECKNER AVE SW,33.71403,-84.42357
670 HUTCHENS ROAD SE,33.66957,-84.36732
87 WALTON ST NW @VEW WALTON,33.75689,-84.39112
245 ARGUS CIR NW,33.76236,-84.50441
68 BOWEN AVE SE,33.70919,-84.38459
213 FAIRBURN ROAD NW,33.76136,-84.50424
235 PEACHTREE ST NE,33.74818,-84.39532
2462 MEMORIAL DR SE,33.74734,-84.30615
415 FAIRBURN RD,33.74349,-84.50968
3342 PEACHTREE RD NE,33.84746,-84.36983
1492 HOWELL MILL RD NW,33.79554,-84.41569
479 NORTHSIDE DR NW,33.76756,-84.40431
134 PEACHTREE ST NW ,33.75719,-84.38806
372 MCDONOUGH BLVD SE,33.71558,-84.37578
265 19TH ST NW,33.79275,-84.39694
3071 MIDDLETON RD NW,33.75276,-84.48994
595 PIEDMONT AVE NE ,33.77067,-84.38023
1122 AUSTIN AVE NE,33.76203,-84.35108
529 FLAT SHOALS AVE SE,33.7398,-84.34511
3497 WOODHAVEN RD NW,33.85022,-84.39891
906 RALPH D ABERNATHY BLVD,33.73799,-84.41772
389 ALTOONA PL SW,33.74454,-84.43537
3065 HEADLAND DR SW,33.68999,-84.48861
1058 ASTOR AVE SW,33.70131,-84.42323
643 GILLETTE AVE SW,33.73305,-84.40877
2151 BOULEVARD GRANADA SW,33.71714,-84.4588
100 CENTENNIAL OLYMPIC P DR NW @PHILLIPS ARENA,33.75733,-84.39635
10700 SPINE RD SW,33.64184,-84.4477
173 DAHLIA AVE NW,33.75895,-84.46194
25 TERMINUS PL,33.84654,-84.37088
1884 SYLVAN RD SW,33.70347,-84.41796
782 LILLIAN AVE SW;,33.73115,-84.41383
855 OAK ST NW,33.77848,-84.46302
794 N HIGHLAND AVE,33.77614,-84.35269
2778 BROWNTOWN RD NW,33.80121,-84.47913
1247 D.L. HOLLOWELL PARKWAY,33.77196,-84.42854
506 MORELAND AVE NE;,33.76813,-84.34952
I-75 SB EXPY NW / MOUNT PARAN RD NW,33.8649,-84.43967
942 CREW ST SW,33.72913,-84.38919
3465 BUCKHEAD LOOP,33.85134,-84.36336
100 LUCKIE ST NW;,33.7573,-84.38992
1576 NEW ST NE,33.75934,-84.33597
3810 CAMPBELLTON RD SW,33.69028,-84.51343
916 CARDOVA DR NE,33.81693,-84.35777
1003 RALPH D ABERNATHY BLVD SW,33.73838,-84.42071
1063 BOULDERCREST DR,33.72518,-84.33278
991 PALMETTO AVE SW,33.75196,-84.42011
755 GLENWOOD AVE SE,33.74071,-84.36279
826 MARIETTA ST NW,33.77585,-84.40699
97 HARPER RD SE,33.69636,-84.385
1163 WEST AVE SW,33.72314,-84.3961
220 SEMEL CIR NW,33.80197,-84.39988
107 ANDERSON AVE NW,33.7573,-84.44943
85 THIRKELD AVE SW,33.71428,-84.39082
419 W ONTARIO AVE SW,33.74395,-84.43977
798 DILL AVENUE SW,33.7182,-84.41419
1028 BECKWITH ST. SW,33.75232,-84.42167
267 CHICAMAUGA AVE SW,33.74783,-84.4325
839 CUMBERLAND RD NE,33.79596,-84.35961
2611 SPRINGDALE RD,33.6854,-84.41538
377 EDGEWOOD AVE SE,33.75415,-84.37529
77 E.ANDREWS DR NE,33.8437,-84.38145
1401 DONALD L. HOLLOWELL PKWY,33.77141,-84.43377
850 MERCER ST,33.73605,-84.35981
1774 FLAT SHOALS RD SE,33.72997,-84.32963
1870 CAMPBELLTON RD,33.70939,-84.44964
699 MORELAND AVE SE,33.73516,-84.34957
500BLK WHITEHALL TER SW,33.74141,-84.40164
1241 BOULDERCREST DR.,33.72037,-84.33123
RENAISSANCE PKWY NE / COURTLAND ST NE,33.76896,-84.38487
2407 CASCADE RD SW,33.72116,-84.46711
MARIETTA ST NW / HOWELL MILL RD NW,33.7789,-84.4098
362 FERGUSON ST NE,33.76412,-84.34352
803 PRYOR ST SW,33.73283,-84.39402
3011 TRIBBLE LN NW,33.75955,-84.48544
50 MOUNT ZION RD SW,33.6694,-84.38997
4426 ROLLING HILL RD SW,33.68793,-84.5327
1287 NORTH AVE NW,33.76809,-84.42956
1363 LYNFORD DR SW,33.72356,-84.43257
470 NORTH AVE NE,33.77126,-84.37155
1058 NORTHSIDE DR NW,33.78382,-84.40782
1840 MARIETTA BLVD NW,33.80552,-84.43801
81 17TH ST NE,33.79319,-84.38469
2388 PERRY BLVD NW,33.80465,-84.46636
1085 LEE ST SW,33.72538,-84.42021
1760 LENOX RD NE,33.80231,-84.35156
91 W PACES FERRY RD NW,33.84087,-84.38324
149 26TH ST NW,33.80287,-84.39853
375 17TH ST NW,33.79142,-84.39946
1611 ELLSWORTH INDUSTRIAL BLVD NW,33.79924,-84.42691
821 PELHAM ST NW,33.77151,-84.41418
27 SPRINGSIDE DR SW,33.67546,-84.3898
322 DECATUR ST SE,33.74997,-84.3786
681 ALBERT ST NW,33.77351,-84.47458
215 LAKEWOOD WAY SW ,33.70026,-84.3942
615 BOULEVARD SE,33.73768,-84.36879
1700 THOMASVILLE DR. ,33.7037,-84.35503
136 WELLINGTON ST SW,33.7515,-84.43792
3003 MIDDLETON RD NW,33.75301,-84.48804
5952 SPINE ROAD,33.64068,-84.44204
3443 VILLAGE PARK LN SW,33.66161,-84.52564
1800 MYRTLE DR SW,33.70608,-84.45486
3365 PIEDMONT RD NE,33.84568,-84.37229
1935 ALISON CT SW,33.70055,-84.45149
1043 CONLEY RD SE,33.64877,-84.35604
690 11TH ST NW,33.78267,-84.40983
982 WYLIE STREET,33.75262,-84.35496
2751 PEYTON RD NW @CHATTAHOOCHEE ELEM,33.80851,-84.47771
1036 BECKWITH ST SW,33.75235,-84.42181
20 BROAD ST SW,33.75312,-84.39208
987 HARWELL ST NW,33.75576,-84.41987
3018 MIDDLETON RD NW,33.75296,-84.48893
826 BEECHER ST SW,33.73333,-84.41478
423 BOULEVARD NE,33.76585,-84.37182
4054 KENNER DR SW,33.75968,-84.50885
1008 BRADY AVENUE,33.78251,-84.41436
831 GREENWOOD AVE NE,33.77642,-84.36013
294 BROWNLEE RD SW,33.74943,-84.49637
1040 HUFF RD NW,33.78868,-84.42207
520 MOUNTAIN WAY NE,33.86947,-84.37056
400 EDGEWOOD AVE NE,33.75464,-84.37465
909 MYRTLE ST.,33.77939,-84.37924
747 RALPH MCGILL BLVD,33.76685,-84.36242
48 NORTHSIDE DR SW,33.75327,-84.40271
2730 ARGYLE DR NW,33.79933,-84.47731
1061 DONALD LEE HOLLOWELL PKWY NW,33.77346,-84.42217
597 TENNELLE ST SE,33.7507,-84.36782
738 PRINCE PL NW,33.77545,-84.46678
1971 HOWELL MILL RD NW,33.80857,-84.41251
399 BRENTWOOD DR NE,33.83128,-84.3747
2021 MANCHESTER ST NE,33.80998,-84.36308
639 MOROSGO DR NE,33.82329,-84.36696
1106 IRA ST SW;,33.72473,-84.39982
793 PARK ST SW,33.74217,-84.41374
1000 SELLS AVE SW,33.74526,-84.42036
126 RENAISSANCE PKWY NE,33.76872,-84.38303
383 JAMES P BRAWLEY DR NW,33.7651,-84.41241
317 8TH ST NE,33.77941,-84.3769
1347 OAKLAND DR SW,33.71821,-84.42771
387 CLEVELAND AVE SW,33.6816,-84.40215
2381 FAIRBURN RD SW,33.6899,-84.51205
292 SUTHERLAND PL NE,33.76197,-84.32607
1470 BOLTON RD NW,33.79542,-84.49123
807 BOLTON RD NW,33.77734,-84.50089
901 HALL ST NW,33.77974,-84.46578
1599 MCPHERSON AVE SE,33.74349,-84.33512
303 PEACHTREE CENTER AVE,33.76289,-84.38589
825 BEECHER ST SW,33.73368,-84.41484
42 BELMONTE CT SW,33.72518,-84.44538
316 SUNSET AVE NW,33.763,-84.41009
686 11TH ST NW,33.78267,-84.40983
1168 HOWELL MILL RD NW,33.78527,-84.41206
304 SUNSET AVE NW,33.7629,-84.41023
172 JOSEPH E LOWERY BLVD NW,33.75949,-84.41762
232 CARROLL ST SE,33.74837,-84.36799
3728 MILFORD PL SW,33.71446,-84.50415
468 TUFTON TRL SE,33.6658,-84.38443
464 LAWTON ST SW,33.74238,-84.42322
1646 JOHNSON RD NE,33.79932,-84.347
2841 GREENBRIAR PKWY,33.68845,-84.49328
826 HAMPTON ST NW,33.77755,-84.40768
70 W PACES FERRY RD NW,33.83991,-84.38182
851 DONALD LEE HOLLOWELL PKWY NW ,33.77322,-84.41529
270 PEACHTREE ST SW,33.76187,-84.3882
484 MORELAND AVE NE,33.76754,-84.34948
2135 DEFOOR HILLS RD NW,33.81431,-84.43258
1498 NASH RD NW,33.79621,-84.4894
71 GRIFFIN ST NW,33.75663,-84.41119
1888 JOSEPH E BOONE BLVD NW,33.76335,-84.44918
504 PLASTERS AVE NE,33.81224,-84.37126
WALNUT ST SW / BECKWITH CT SW,33.75206,-84.40656
615 CASCADE AVE SW,33.73878,-84.43509
2605 FAIRBURN RD SW,33.68437,-84.51634
2371 GLENWOOD AVE SE,33.74001,-84.3097
930 GREENWOOD AVE NE;,33.77694,-84.35691
2126 JERNIGAN DR SE,33.69618,-84.37207
1250 W CONWAY DR NW,33.86705,-84.42822
906 PLAINVILEE DR. SW,33.73832,-84.51604
1617 FOREST LAKES AVE SE,33.7452,-84.31258
2447 CAMPBELLTON RD SW,33.70309,-84.46836
1109 WINDSOR ST SW,33.72458,-84.39859
478 LINDBERGH DR NE,33.82106,-84.37123
1599 MEMORIAL DR,33.74614,-84.33607
3651 CLOVIS CT NW,33.77485,-84.50769
56 BOULEVARD SE,33.75274,-84.37134
931 FERN AVE SE,33.72888,-84.38536
635 WAYNES CT SE,33.67182,-84.36761
515 AMAL DR SW,33.70878,-84.40064
903 PEACHTREE ST NE,33.77923,-84.38377
MARIETTA BLVD NW / BOLTON RD NW,33.82128,-84.45471
3393 PEACHTREE RD NE ,33.7009,-84.38279
1187 IRA ST SW,33.72234,-84.40029
1740 DERRY AVE SW,33.74329,-84.44469
894 DALE DR SE,33.71137,-84.35983
68 WALTHALL ST NE,33.75537,-84.35263
2405 ALEXANDER CIRCLE,33.85481,-84.36665
186 CARROLL ST SE,33.74951,-84.36784
BEELER DR/CONNELL AVE,33.68308,-84.40113
3210 MARTIN LUTHER KING JR. DR.,33.75242,-84.49299
3080 DELMAR LN NW,33.75542,-84.48807
1229 LADD ST SW,33.7271,-84.42791
4041 MAJESTIC DR SW,33.75688,-84.51907
1825 PIEDMONT AVE ,33.80498,-84.36716
780 CONFEDERATE AVE SE,33.73318,-84.36473
1279 LADD ST SW,33.72753,-84.42976
602 HANK AARON DR SE,33.73665,-84.38776
180 MITCHELL ST SW,33.75115,-84.39361
50 WARREN ST SE,33.75188,-84.326
2005 DELLWOOD DR NW,33.8099,-84.398
2286 CARVER DRIVE NW,33.77725,-84.46072
1650 DONALD LEE HOLLOWELL PKWY NW,33.77245,-84.44182
1000 CASCADE AVE SW,33.72786,-84.44311
48 MARTIN L KING JR DR SW / CENTRAL AVE SW,33.75079,-84.38987
3050 MARTIN L. KING JR DRIVE,33.75177,-84.4857
300 LOVE ST SW,33.73409,-84.39777
488 MCWILLIAMS AVE SE,33.74068,-84.33577
475 BILL KENNEDY WAY SE,33.7405,-84.35844
126 ANDREW YOUNG INTERNA BLVD NW,33.75963,-84.39152
690 LINDBERGH DRIVE,33.82071,-84.36515
1081 ESTES DR SW,33.69807,-84.42208
1270 CAHABA DR SW,33.72015,-84.44806
1660 MCLENDON AVE NE,33.76501,-84.33325
314 ELMIRA PL NE,33.76294,-84.34719
I-75-85 NB EXPY SW / UNIVERSITY AVE SW,33.72212,-84.3946
4326 GREENLEAF CIR SW,33.68427,-84.54044
669 ELBRIDGE DR NW,33.77309,-84.43208
2166 PEACHTREE RD,33.81349,-84.39275
535 W WHITEHALL ST SW @FIRE STATION 7,33.74025,-84.41247
656 MELDRUM ST,33.76905,-84.40893
931 MONROE DR. NE.,33.77973,-84.3676
15TH ST NE / PIEDMONT AVE NE,33.7882,-84.37753
3041 LANDRUM DR SW,33.70649,-84.48782
1345 DONNELLY AVE SW,33.73601,-84.4316
430 LINDBERGH DR NE,33.82116,-84.37356
2221 BICKNELL DR SW,33.69389,-84.39797
647 IRA ST SW,33.73727,-84.40024
2059 CASCADE RD SW,33.72164,-84.45483
810 WARNER ST SW,33.72418,-84.41454
952 VIOLET ST SE,33.72845,-84.38392
826 WOODBOURNE DR SW,33.70941,-84.4158
1152 MERRILL AVE SW,33.72848,-84.42551
1930 PINEDALE DR NW,33.7656,-84.45013
1065 DONNELLY AVE SW,33.73065,-84.42197
665 JONES AVE NW,33.76444,-84.40929
113 ATLANTA AVE SE,33.73016,-84.38422
502 NOBLE CREEK DR NW,33.81454,-84.42455
3279 CASCADE PARC BLVD SW,33.69992,-84.49654
2041 PRYOR RD SW,33.6978,-84.39912
357 TERRY ST SE,33.74523,-84.38483
744 BOULEVARD SE,33.73409,-84.36825
135 EDGEWOOD AVE SE,33.75437,-84.38339
1996 SYLVAN RD SW,33.70012,-84.41818
3871 REDWINE RD SW,33.65551,-84.51289
6000 NORTH TERMINAL PARKWAY,33.64184,-84.4477
1024 OAKLAND DR SW,33.72697,-84.42702
682 JETT ST NW,33.76711,-84.40978
1688 EVANS DR SW,33.70898,-84.42367
2051 LIBERTY CT NW,33.81801,-84.44148
95 MARTIN L KING JR,33.75161,-84.39112
815 BRIARCLIFF RD NE,33.77664,-84.34759
655 MEAD ST SE,33.72747,-84.366
585 PARKWAY DR NE,33.77024,-84.37223
1462 LANVALE DR SW,33.72405,-84.43585
794 FLAT SHOALS AVE SE,33.73285,-84.33866
4282 ROSWELL RD NE,33.87183,-84.38115
4290 RAINTREE LN NW,33.87206,-84.40687
1980 MOORES MILL RD NW,33.82104,-84.45024
160 TRINITY AVE SW,33.7502,-84.39454
1449 BOLTON RD NW,33.79457,-84.49143
3660 MARTIN L KING JR DR SW,33.76217,-84.50865
2050 JOSEPH E BOONE BLVD NW,33.76353,-84.45465
990 CONFEDERATE AVE SE,33.72774,-84.36334
761 SIDENEY MARCUS BLVD,33.82564,-84.36308
1800 HOWELL MILL RD NW ,33.80479,-84.41455
1261 HARDEE ST NE,33.7552,-84.34637
566 CASANOVA ST SE,33.71641,-84.36929
2813 PEACHTREE RD,33.83198,-84.38483
58 FAIRLIE ST NW,33.75664,-84.39073
3201 MARTIN L KING JR DR NW @GORDON VALLEY APTS,33.75428,-84.49165
180 JACKSON ST NE ,33.75905,-84.37546
125 SIMPSON ST NW ,33.76353,-84.3914
1481 ALMONT DR SW,33.72531,-84.43672
516 MAGNOLIA ST NW,33.75794,-84.40449
2861 ELLIOTT CIR NE,33.83364,-84.36679
1745 PEACHTREE ST NW,33.8018,-84.39187
983 NATHAM DR SE,33.68907,-84.3578
3388 WOOD VALLEY RD NW,33.84735,-84.41551
400 EDGEWOOD AVE,33.75434,-84.37438
1280 PEACHTREE ST NE @ALLIANCE THEATRE CO,33.78934,-84.38535
2637 OLD HAPEVILLE RD SW,33.68213,-84.39449
1 HARTSFIELD CENTER PKWY @RENAISSANCE HOTEL,33.65488,-84.42754
1105 W PEACHTREE ST NE,33.78477,-84.38752
320 IRWIN ST NE,33.75842,-84.37741
1641 ALVARADO TER.,33.73455,-84.44128
1012 WESTMOORE DRIVE,33.75932,-84.42089
PIEDMONT AVE NE / LINDEN AVE NE,33.76987,-84.38194
616 ANGIER AVE NE,33.76622,-84.36711
1920 HOWELL MILL RD,33.80944,-84.41286
3762 ADKINS RD NW,33.77344,-84.51069
953 LONGLEY AVE NW,33.78104,-84.42376
287 NEWPORT ST NW,33.76253,-84.41368
1240 W PACES FERRY RD NW,33.84936,-84.42809
9 BELMONTE CT SW,33.72554,-84.44481
709 CELESTE LN SW,33.74279,-84.50597
3532 JONESBORO RD SE,33.65795,-84.36987
2610 MARTIN L KING JR DR SW,33.75368,-84.47364
171 AUBURN AVE NE,33.75444,-84.38231
596 MONTGOMERY FERRY RD NE,33.80353,-84.36836
1756 PIPER CIR SE,33.7263,-84.33057
1760 NISKEY LAKE RD SW,33.70716,-84.52965
2051 DELANO DR NE,33.75442,-84.32099
PEACHTREE RD NE / RUMSON RD NE,33.83156,-84.3854
1029 JOSEPH E BOONE BLVD NW,33.7637,-84.42125
400 FAIRBURN RD.,33.74366,-84.50936
543 BOULEVARD SE,33.73962,-84.36826
3134 MCMURRAY DR SW,33.70332,-84.4909
176 FAIRBURN RD NW,33.76057,-84.50534
723 ORMEWOOD AVE SE,33.73358,-84.36378
1519 PRYOR RD SW,33.71266,-84.39337
2274 SPRINGDALE RD SW,33.6926,-84.41385
235 THE PRADO NE,33.79562,-84.38175
3221 SAVILLE ST SW,33.66578,-84.51639
3590 COLLIER DR NW,33.76794,-84.50502
127 NORTHSIDE DR. SW.,33.75067,-84.40343
2420 PIEDMONT RD NE,33.82204,-84.36901
45 13TH STREET,33.78553,-84.38604
20 GERTRUDE PL NW,33.77576,-84.44485
1185 OAKLAND LN SW,33.72276,-84.42752
2900 LANDRUM ARMS DR SW,33.70608,-84.48336
809 MEMORIAL DR SE,33.74631,-84.36098
1544 PIEDMONT AVE ,33.79789,-84.37101
600 GREENSFERRY AVE SW,33.74525,-84.40864
2205 JONES RD NW,33.77473,-84.49201
1683 LAKEWOOD AVE SE,33.76828,-84.37146
508 BECKWITH CT SW,33.75194,-84.40468
144 WEBSTER ST SW ,33.74948,-84.41538
695 WOODWARD AVE SE,33.7452,-84.36461
277 ATLANTA AVE SE,33.73023,-84.3789
14 W ANDREWS DR NW,33.84118,-84.39375
525 LANGHORN ST SW,33.74086,-84.43279
670 FLORENCE PL,33.77398,-84.44218
1958 PRYOR RD SW,33.70156,-84.39882
 330 WALKER ST SW,33.74595,-84.40346
2051 DELANO DR NE,33.75522,-84.3206
50 OLD IVY RD NE,33.85469,-84.38105
173 BOULEVARD SE,33.74872,-84.36924
2657 LENOX ROAD,33.82556,-84.35277
1314 DONALD LEE HOLLOWELL PKWY NW,33.77152,-84.43098
2041 JOSEPH E BOONE BLVD NW,33.7639,-84.45411
1017 WESTVIEW ST ,33.74929,-84.4213
48 MOURY AVE SE,33.71266,-84.385
1599 MEMORIAL DR SE,33.74614,-84.33607
954 PARSONS ST SW,33.75094,-84.41872
3261 PEACHTREE RD NE,33.82215,-84.3876
955 TILDEN ST NW,33.78056,-84.4249
623 GLENWOOD AVE SE;,33.74237,-84.3671
586 LAWTON ST SW,33.73915,-84.4231
115 PEACHTREE ST SW,33.75165,-84.39279
815 SIDNEY MARCUS BLVD NE,33.82414,-84.36101
1431 BLUEFIELD DR SW,33.72531,-84.43473
2459 BELLVIEW AVE NW,33.77728,-84.46792
525 PEEPLES ST SW,33.74082,-84.4206
3025 EMPIRE BLVD SW,33.67226,-84.39371
1576 JOSEPH E BOONE BLVD NW,33.76331,-84.43914
312 HAMILTON E HOLMES DR NW,33.76406,-84.47013
4376 JETT RD,33.87387,-84.40103
480 CLEVELAND AVE SE;,33.68167,-84.37007
726 CAMERON M ALEXANDER BLVD NW,33.76812,-84.41138
3 JOSEPH E LOWERY BLVD NW ,33.75488,-84.41744
1180 PEACHTREE ST NE,33.78699,-84.38371
1085 IRA ST SW,33.72528,-84.40025
1365 ATHENS AVE SW,33.71757,-84.40913
118 ATLANTA AVE SE,33.73046,-84.384
48 FINCH DR SE,33.69574,-84.38685
796 NEAL ST,33.76623,-84.41344
1700 HOWELL MILL RD NW ,33.80076,-84.41623
2817 DONALD LEE HOLLOWELL PKWY NW,33.78028,-84.48032
381 MORELAND AVE SE,33.74357,-84.34957
2320 CHESHIRE BRIDGE RD NE,33.81816,-84.35211
2456 MARTIN L KING JR DR SW;,33.75166,-84.46789
2350 BAKER RD NW,33.76928,-84.46451
1670 DERRY AVE SW,33.74327,-84.44238
1050 PONCE DE LEON AVE,33.77422,-84.353
175 SPRING ST SW,33.75042,-84.39733
6023 SOUTH TERMINAL BY WAY,33.6397,-84.44398
777 NEHEMIAH LN SW   ,33.74145,-84.50673
676 HIGHLAND AVE NE,33.76142,-84.36492
714 MCDANIEL ST SW,33.73545,-84.40148
2020 CHARLOTTE PL NW,33.77059,-84.45048
785 MAGNOLIA WAY NW,33.75823,-84.41379
2105 CAMPBELLTON RD SW,33.70662,-84.45722
1723 LAKEWOOD AVE SE;,33.70678,-84.38031
3296 GLENVIEW CIR SW,33.70196,-84.50033
1526 VENETIAN DR SW,33.71437,-84.43849
421 HOLDERNESS ST SW,33.74359,-84.42733
1491 WESTWOOD AVE SW,33.73836,-84.43638
3354 EISENHOWER CIR SE,33.65775,-84.35689
886 MARTIN LUTHER KING JR DR SW,33.75456,-84.41663
887 W MARIETTA ST NW,33.78182,-84.41638
949 IMAGE AVE NW,33.78104,-84.40987
1049 MARTIN L KING JR DR NW,33.75501,-84.42223
84 FORSYTH ST NW,33.75683,-84.38923
804 DIXIE AVE NE,33.75682,-84.36108
201 5TH ST NE,33.7758,-84.38075
867 PEACHTREE ST NE,33.77829,-84.38421
1254 ROBERTS DR SE,33.72041,-84.36951
640 N HIGHLAND AVE NE,33.77184,-84.35262
1726 LISBON DR SW,33.70766,-84.41199
4044 BLANTON AVE SW,33.69061,-84.52082
822 HILL ST SE,33.73203,-84.37825
HENRY AARON AVE SW / LARCHWOOD RD SW,33.72291,-84.45052
361 OAKDALE RD NE,33.76414,-84.34149
590 TRAVIS ST NW,33.77258,-84.40833
117 PEACHTREE STREET,33.75161,-84.39297
135 PINE ST NW,33.76807,-84.39107
3752 HEMPSTEAD WAY SW,33.68067,-84.51007
1911 LA DAWN LANE,33.81586,-84.45038
1839 MONROE DR NE,33.80493,-84.37402
3376 PEACHTREE ROAD NE,33.8488,-84.3662
999 PEACHTREE ST,33.78199,-84.38388
761 WYLIE ST SE,33.75234,-84.3623
2835 ANDREWS DR NW,33.83241,-84.38831
550 PARK AVE SE,33.7394,-84.36945
1767 DODSON DR SW,33.70732,-84.47561
25 SOUTHSIDE INDUSTRIAL PKWY SE,33.65252,-84.3889
486 DECATUR ST,33.75126,-84.37207
2024 CAMPBELLTON RD SW,33.70652,-84.45747
1190 N. HIGHLAND AVE NE,33.78709,-84.35544
1057 FORTRESS AVE SW,33.72592,-84.39463
2425 MAIN ST NW,33.78291,-84.46749
700 MIAMI CIR NE,33.83015,-84.36414
217 15TH ST NW,33.78896,-84.3942
937 ASHBY GRV SW,33.75008,-84.41827
133 BUCHANAN LN SE,33.7173,-84.38374
600 GREENSFERRY RD,33.74662,-84.40755
725 CHANNING DR NW,33.80766,-84.40973
3676 STONE RD SW,33.68103,-84.50813
3652 REMBRANDT RD NW,33.85476,-84.41927
2008 COLLIER COMMONS WALK NW,33.80915,-84.40934
120 HOWELL STREET,33.75763,-84.36997
2181 MACK DR NW,33.79088,-84.45894
2720 METROPOLITAN PKWY SW;,33.68067,-84.4072
2800 FORREST PARK RD SE,33.67835,-84.35791
3045 MIDDLETON RD NW,33.75295,-84.4896
916 AMSTERDAM AVE NE,33.78786,-84.35715
3861 ROSWELL RD NE;,33.8596,-84.37979
607 ROSALIA ST SE,33.73868,-84.36771
794 ORMEWOOD AVE SE,33.73376,-84.36182
245 18TH ST NW,33.79276,-84.39611
650 FAIR ST ,33.75409,-84.413
569 MARTIN L KING JR DR NW ,33.75501,-84.40598
1250 CAROLINE ST NE,33.7585,-84.34709
2423 MARTIN LUTHER KING JR DR SW,33.75183,-84.46623
1052 CURRAN ST NW,33.78356,-84.40625
1168 LUCILE AVE SW,33.74222,-84.42601
97 HAYGOOD AVE SE,33.72635,-84.38484
163 GLENROSE CIR SW,33.67103,-84.39401
226 HUNNICUTT ST NW,33.76655,-84.39515
210 PEACHTREE ST,33.74886,-84.39453
100 BATTLEFIELD AVE SE,33.75056,-84.34734
449 BOLTON RD NW,33.76661,-84.50889
34 CLEVELAND AVE SW,33.68075,-84.39001
15 PEACHTREE ST SE,33.75371,-84.39027
2358 LARCHWOOD RD SW,33.74737,-84.46436
265 RENAISSANCE PKWY NE,33.76868,-84.3781
929 CHARLES ALLEN DR NE @GRADY HIGH,33.78119,-84.37151
794 DIXIE AVE NE,33.75677,-84.3617
1289 AKRIDGE ST NW,33.75841,-84.43011
1175 MORELAND AVE SE,33.72243,-84.34957
149 ROSSER ST SW,33.75067,-84.42456
706 BROOKLINE ST SW,33.72688,-84.41073
209 EDGEWOOD AVE SE,33.75409,-84.37991
2472 OLD HAPEVILLE RD SW,33.68725,-84.39084
1217 CAROLINE ST NE,33.75786,-84.34875
782 MYRTLE STREET NE,33.77602,-84.38028
77 PEACHTREE ST SW,33.75268,-84.39196
595 RALPH D ABERNATHY BLVD SW,33.73796,-84.40707
WICHITA DR SW / WILLOW TRL SW,33.72093,-84.43985
1701 NORTHSIDE DRIVE,33.8013,-84.40591
680 14TH ST NW,33.78553,-84.40954
238 HUNNICUTT ST NW,33.76655,-84.39534
669 COLLIER COMMONS CIR NW,33.80916,-84.41031
132 JOSEPH E LOWERY BLVD NW,33.75871,-84.41774
51 PEACHTREE CENTER AVE NE ,33.75559,-84.38613
701 PENN AVENUE NE,33.77363,-84.37882
449 MORELAND AVE NE,33.76667,-84.34891
585 MCWILLIAMS RD SE,33.68837,-84.36975
226 LYDIA DR SE,33.6867,-84.38207
503 STERLING ST NE,33.76755,-84.34453
556 TIFT ST SW;,33.74,-84.40975
333 LAWTON ST SW,33.74596,-84.42356
203 FLORA AVE NE,33.75907,-84.34369
305 FENNEL WAY SW,33.75426,-84.51689
1515 BREWER BLVD SW,33.71327,-84.41778
1226 FAYETTEVILLE RD SE,33.72071,-84.32905
3547 OAKSHIRE WAY SE,33.65615,-84.35207
2193 POLAR ROCK AVE SW,33.69465,-84.3962
490 MARIETTA ST NW,33.76627,-84.39761
572 EDGEWOOD AVE NE,33.75437,-84.36866
594 GRIFFIN ST NW,33.77088,-84.41141
2090 PERKERSON RD SW,33.69761,-84.41478
178 MOURY AVE SW,33.71299,-84.3913
504 BOULEVARD NE,33.76801,-84.37226
466 MORELAND AVE NE,33.7669,-84.34915
1097 HARWELL RD,33.67492,-84.40563
53 19TH ST NW,33.79479,-84.38909
3180 PEACHTREE RD,33.84142,-84.37697
1353 HIGH FALLS CT SW,33.71724,-84.4934
493 WILLARD AVE SW,33.7416,-84.43692
198 SCOTT ST NW,33.76061,-84.43256
3568 OAKSHIRE WAY SE,33.65661,-84.35124
2400 PARKLAND DR NE,33.82064,-84.36755
358 GRANT PARK PL SE,33.73276,-84.37607
150 E WESLEY RD NE,33.82893,-84.38233
40 6TH ST,33.77755,-84.38607
1740 DEFOOR PL NW,33.80272,-84.42158
3775 STAMFORD RD SW,33.75645,-84.51115
3385 DONALD LEE HOLLOWELL PKWY NW,33.79239,-84.49716
800 HARTFORD PL SW,33.72099,-84.41403
1376 CHATTAHOOCHEE AVE NW,33.80318,-84.43262
953 WEST PEACHTREE ST NE,33.78153,-84.38781
3450 BROWNS MILL RD SE,33.66108,-84.38408
PALMETTO AVE SW / ABBOTT ST SW,33.7518,-84.41915
925 CANTERBURY RD NE,33.82507,-84.35804
950 W PEACHTREE ST NW ,33.78014,-84.38747
1002 MARTIN ST SE,33.72712,-84.38314
503 MAIN ST NE,33.82253,-84.37075
468 BOULEVARD NE,33.76714,-84.37201
3085 EMPIRE BLVD SW,33.67044,-84.39354
1610 BREWER BLVD SW,33.7109,-84.41668
752 GLENWOOD AVE SE,33.74091,-84.36279
